"","plate_id","is_VC","endpoint","endpoint_value_norm","dose"
"1","TGSH",FALSE,"ld_pearson",28.3888696169133,"1000"
"2","TGSH",FALSE,"ld_pearson",13.5905819977324,"1000"
"3","TGSH",FALSE,"ld_pearson",-10.7604185233686,"1000"
"4","TGSH",FALSE,"ld_pearson",14.7433887593784,"1000"
"5","TGSH",FALSE,"ld_pearson",22.4689707778875,"1000"
"6","TGSH",FALSE,"ld_pearson",26.9922357196246,"1000"
"7","TGSH",FALSE,"ld_pearson",-28.1889324988838,"1000"
"8","TGSH",FALSE,"ld_pearson",14.1063820190869,"1000"
"9","TGSH",FALSE,"ld_pearson",-60.628153489339,"1000"
"10","TGSH",FALSE,"ld_pearson",25.2082543099068,"100"
"11","TGSH",FALSE,"ld_pearson",-19.1811887320831,"100"
"12","TGSH",FALSE,"ld_pearson",25.3620399927035,"100"
"13","TGSH",FALSE,"ld_pearson",3.38671763113408,"100"
"14","TGSH",FALSE,"ld_pearson",28.874665325456,"100"
"15","TGSH",FALSE,"ld_pearson",-13.7193618300464,"100"
"16","TGSH",FALSE,"ld_pearson",-6.09254650364714,"100"
"17","TGSH",FALSE,"ld_pearson",-80.7103246298642,"100"
"18","TGSH",FALSE,"ld_pearson",9.87653927723422,"100"
"19","TGSH",FALSE,"ld_pearson",7.55258004232849,"10"
"20","TGSH",FALSE,"ld_pearson",-19.9623092042851,"10"
"21","TGSH",FALSE,"ld_pearson",-44.8563749121533,"10"
"22","TGSH",FALSE,"ld_pearson",-0.941250799094519,"10"
"23","TGSH",FALSE,"ld_pearson",-45.9016892702239,"10"
"24","TGSH",FALSE,"ld_pearson",23.6290421533741,"10"
"25","TGSH",FALSE,"ld_pearson",-8.3119664056386,"10"
"26","TGSH",FALSE,"ld_pearson",33.8872736455384,"10"
"27","TGSH",FALSE,"ld_pearson",-89.3101875385394,"10"
"28","TGSH",FALSE,"ld_pearson",30.7183906132128,"1"
"29","TGSH",FALSE,"ld_pearson",-28.957625794474,"1"
"30","TGSH",FALSE,"ld_pearson",-89.0077538932848,"1"
"31","TGSH",FALSE,"ld_pearson",15.6878075521709,"1"
"32","TGSH",FALSE,"ld_pearson",10.5577902013492,"1"
"33","TGSH",FALSE,"ld_pearson",-41.6405017828396,"1"
"34","TGSH",FALSE,"ld_pearson",6.17703598613879,"1"
"35","TGSH",FALSE,"ld_pearson",16.272066665857,"1"
"36","TGSH",FALSE,"ld_pearson",-15.1978725950106,"1"
"37","TGSH",FALSE,"ld_pearson",-14.9476022848269,"0.1"
"38","TGSH",FALSE,"ld_pearson",3.53944873350163,"0.1"
"39","TGSH",FALSE,"ld_pearson",30.1272512621324,"0.1"
"40","TGSH",FALSE,"ld_pearson",2.76683864458123,"0.1"
"41","TGSH",FALSE,"ld_pearson",7.70053758972887,"0.1"
"42","TGSH",FALSE,"ld_pearson",-8.71828936114083,"0.1"
"43","TGSH",FALSE,"ld_pearson",-1.09957316928087,"0.1"
"44","TGSH",FALSE,"ld_pearson",-84.4871759065364,"0.1"
"45","TGSH",FALSE,"ld_pearson",8.93643555474186,"0.1"
"46","TGSH",TRUE,"ld_pearson",-7.80516612938857,"0"
"47","TGSH",TRUE,"ld_pearson",-24.3543169861618,"0"
"48","TGSH",TRUE,"ld_pearson",0,"0"
"49","TGSH",TRUE,"ld_pearson",10.1629531455077,"0"
"50","TGSH",TRUE,"ld_pearson",22.4449815621641,"0"
"51","TGSH",TRUE,"ld_pearson",-63.2283883187414,"0"
"52","TGSH",TRUE,"ld_pearson",13.5862746417809,"0"
"53","TGSH",TRUE,"ld_pearson",5.7382141090895,"0"
"54","TGSH",TRUE,"ld_pearson",-9.47769113245175,"0"
